Year,geoid,type,name,centroid_lng,centroid_lat,bbox_arr
2020,3667257,place,"Shortsville, NY",-77.2226322,42.9556453,"{-77.236665,42.949883,-77.21079,42.961835}"
2020,3667279,place,"Shrub Oak, NY",-73.8298903,41.3273353,"{-73.843014,41.303562,-73.815834,41.339082}"
2020,3667279,place,"Shrub Oak, NY",-73.8298903,41.3273353,"{-73.843014,41.303562,-73.815834,41.339082}"
2020,3667334,place,"Sidney, NY",-75.3977886,42.3083377,"{-75.41566,42.293259,-75.376848,42.319907}"
2020,3667334,place,"Sidney, NY",-75.3977886,42.3083377,"{-75.41566,42.293259,-75.376848,42.319907}"
2020,3667367,place,"Siena College, NY",-73.7500449,42.7190004,"{-73.7556,42.714073,-73.74429,42.724354}"
2020,3667367,place,"Siena College, NY",-73.7500449,42.7190004,"{-73.7556,42.714073,-73.74429,42.724354}"
2020,3667411,place,"Silver Creek, NY",-79.1689949,42.5411553,"{-79.178417,42.533981,-79.154258,42.553488}"
2020,3667411,place,"Silver Creek, NY",-79.1689949,42.5411553,"{-79.178417,42.533981,-79.154258,42.553488}"
2020,3667466,place,"Silver Springs, NY",-78.0844627,42.6600892,"{-78.094397,42.651969,-78.074202,42.675507}"
2020,3667466,place,"Silver Springs, NY",-78.0844627,42.6600892,"{-78.094397,42.651969,-78.074202,42.675507}"
2020,3667488,place,"Sinclairville, NY",-79.259038,42.2653418,"{-79.272941,42.253613,-79.247494,42.277202}"
2020,3667488,place,"Sinclairville, NY",-79.259038,42.2653418,"{-79.272941,42.253613,-79.247494,42.277202}"
2020,3667510,place,"Skaneateles, NY",-76.4284879,42.9472819,"{-76.444429,42.936043,-76.409342,42.957728}"
2020,3667510,place,"Skaneateles, NY",-76.4284879,42.9472819,"{-76.444429,42.936043,-76.409342,42.957728}"
2020,3667631,place,"Slaterville Springs, NY",-76.3443936,42.3972682,"{-76.350735,42.388038,-76.33689,42.400145}"
2020,3667631,place,"Slaterville Springs, NY",-76.3443936,42.3972682,"{-76.350735,42.388038,-76.33689,42.400145}"
2020,3667638,place,"Sleepy Hollow, NY",-73.869641,41.0975142,"{-73.89488,41.070791,-73.843858,41.110851}"
2020,3667638,place,"Sleepy Hollow, NY",-73.869641,41.0975142,"{-73.89488,41.070791,-73.843858,41.110851}"
2020,3667640,place,"Sleepy Hollow Lake, NY",-73.8105643,42.3035969,"{-73.820936,42.283332,-73.795042,42.321349}"
2020,3667640,place,"Sleepy Hollow Lake, NY",-73.8105643,42.3035969,"{-73.820936,42.283332,-73.795042,42.321349}"
2020,3667686,place,"Sloan, NY",-78.7915367,42.8922311,"{-78.799555,42.884355,-78.784198,42.900522}"
2020,3667686,place,"Sloan, NY",-78.7915367,42.8922311,"{-78.799555,42.884355,-78.784198,42.900522}"
2020,3667708,place,"Sloatsburg, NY",-74.190873,41.1620458,"{-74.211349,41.147719,-74.173344,41.178207}"
2020,3667708,place,"Sloatsburg, NY",-74.190873,41.1620458,"{-74.211349,41.147719,-74.173344,41.178207}"
2020,3667730,place,"Smallwood, NY",-74.8142244,41.6603166,"{-74.845121,41.649834,-74.793424,41.675}"
2020,3667730,place,"Smallwood, NY",-74.8142244,41.6603166,"{-74.845121,41.649834,-74.793424,41.675}"
2020,3667851,place,"Smithtown, NY",-73.2166698,40.857482,"{-73.259387,40.824293,-73.168678,40.898738}"
2020,3667851,place,"Smithtown, NY",-73.2166698,40.857482,"{-73.259387,40.824293,-73.168678,40.898738}"
2020,3668088,place,"Smithville Flats, NY",-75.8105844,42.394324,"{-75.822016,42.382687,-75.796988,42.408369}"
2020,3668088,place,"Smithville Flats, NY",-75.8105844,42.394324,"{-75.822016,42.382687,-75.796988,42.408369}"
2020,3668099,place,"Smyrna, NY",-75.5686886,42.6869248,"{-75.577288,42.682442,-75.56279,42.691088}"
2020,3668099,place,"Smyrna, NY",-75.5686886,42.6869248,"{-75.577288,42.682442,-75.56279,42.691088}"
2020,3668209,place,"Sodus, NY",-77.0627526,43.2371019,"{-77.076363,43.227341,-77.049051,43.246374}"
2020,3668209,place,"Sodus, NY",-77.0627526,43.2371019,"{-77.076363,43.227341,-77.049051,43.246374}"
2020,3668242,place,"Sodus Point, NY",-76.9959616,43.2644997,"{-77.014453,43.251073,-76.969972,43.274498}"
2020,3668242,place,"Sodus Point, NY",-76.9959616,43.2644997,"{-77.014453,43.251073,-76.969972,43.274498}"
2020,3668286,place,"Solvay, NY",-76.2122833,43.0570587,"{-76.231557,43.041906,-76.195086,43.068623}"
2020,3668286,place,"Solvay, NY",-76.2122833,43.0570587,"{-76.231557,43.041906,-76.195086,43.068623}"
2020,3668374,place,"Sound Beach, NY",-72.9707638,40.9628601,"{-72.987006,40.945507,-72.954587,40.975621}"
2020,3668374,place,"Sound Beach, NY",-72.9707638,40.9628601,"{-72.987006,40.945507,-72.954587,40.975621}"
2020,3668462,place,"Southampton, NY",-72.4030895,40.8766173,"{-72.472885,40.840779,-72.351047,40.900444}"
2020,3668462,place,"Southampton, NY",-72.4030895,40.8766173,"{-72.472885,40.840779,-72.351047,40.900444}"
2020,3668610,place,"South Blooming Grove, NY",-74.1670298,41.3736955,"{-74.20197,41.34794,-74.150592,41.398168}"
2020,3668610,place,"South Blooming Grove, NY",-74.1670298,41.3736955,"{-74.20197,41.34794,-74.150592,41.398168}"
2020,3668737,place,"South Cairo, NY",-73.9558289,42.268436,"{-73.974589,42.255289,-73.936954,42.283369}"
2020,3668737,place,"South Cairo, NY",-73.9558289,42.268436,"{-73.974589,42.255289,-73.936954,42.283369}"
2020,3668847,place,"South Corning, NY",-77.03556,42.1261819,"{-77.043436,42.118206,-77.025758,42.134184}"
2020,3668847,place,"South Corning, NY",-77.03556,42.1261819,"{-77.043436,42.118206,-77.025758,42.134184}"
2020,3668891,place,"South Dayton, NY",-79.0509929,42.3628265,"{-79.060823,42.35551,-79.041106,42.370203}"
2020,3668891,place,"South Dayton, NY",-79.0509929,42.3628265,"{-79.060823,42.35551,-79.041106,42.370203}"
2020,3668946,place,"South Edmeston, NY",-75.3113693,42.6854308,"{-75.327722,42.677483,-75.301297,42.697652}"
2020,3668946,place,"South Edmeston, NY",-75.3113693,42.6854308,"{-75.327722,42.677483,-75.301297,42.697652}"
2020,3668968,place,"South Fallsburg, NY",-74.6325627,41.7038736,"{-74.652326,41.68413,-74.610101,41.724849}"
2020,3668968,place,"South Fallsburg, NY",-74.6325627,41.7038736,"{-74.652326,41.68413,-74.610101,41.724849}"
2020,3669001,place,"South Farmingdale, NY",-73.4486063,40.7168856,"{-73.468531,40.70452,-73.430287,40.730504}"
2020,3669001,place,"South Farmingdale, NY",-73.4486063,40.7168856,"{-73.468531,40.70452,-73.430287,40.730504}"
2020,3669023,place,"South Floral Park, NY",-73.7004415,40.7135069,"{-73.704957,40.710926,-73.695939,40.7162}"
2020,3669023,place,"South Floral Park, NY",-73.7004415,40.7135069,"{-73.704957,40.710926,-73.695939,40.7162}"
2020,3669078,place,"South Glens Falls, NY",-73.6336357,43.2944096,"{-73.651377,43.282881,-73.621456,43.306998}"
2020,3669078,place,"South Glens Falls, NY",-73.6336357,43.2944096,"{-73.651377,43.282881,-73.621456,43.306998}"
2020,3669188,place,"South Hempstead, NY",-73.623334,40.6813399,"{-73.632772,40.671332,-73.614353,40.6907}"
2020,3669188,place,"South Hempstead, NY",-73.623334,40.6813399,"{-73.632772,40.671332,-73.614353,40.6907}"
2020,3669199,place,"South Hill, NY",-76.4921491,42.4103259,"{-76.524186,42.394541,-76.452896,42.431096}"
2020,3669199,place,"South Hill, NY",-76.4921491,42.4103259,"{-76.524186,42.394541,-76.452896,42.431096}"
2020,3669254,place,"South Huntington, NY",-73.392162,40.8225054,"{-73.422211,40.809901,-73.364382,40.835665}"
2020,3669254,place,"South Huntington, NY",-73.392162,40.8225054,"{-73.422211,40.809901,-73.364382,40.835665}"
2020,3669265,place,"South Ilion, NY",-75.0550378,42.993863,"{-75.063407,42.988359,-75.036498,42.998091}"
2020,3669265,place,"South Ilion, NY",-75.0550378,42.993863,"{-75.063407,42.988359,-75.036498,42.998091}"
2020,3669342,place,"South Lansing, NY",-76.4963361,42.5324619,"{-76.513178,42.522576,-76.474385,42.552499}"
2020,3669342,place,"South Lansing, NY",-76.4963361,42.5324619,"{-76.513178,42.522576,-76.474385,42.552499}"
2020,3669364,place,"South Lima, NY",-77.6760388,42.8574397,"{-77.690314,42.849425,-77.661019,42.865829}"
2020,3669364,place,"South Lima, NY",-77.6760388,42.8574397,"{-77.690314,42.849425,-77.661019,42.865829}"
2020,3669386,place,"South Lockport, NY",-78.6827727,43.1373827,"{-78.725916,43.111339,-78.653385,43.15379}"
2020,3669386,place,"South Lockport, NY",-78.6827727,43.1373827,"{-78.725916,43.111339,-78.653385,43.15379}"
2020,3669441,place,"South Nyack, NY",-73.9171081,41.0796809,"{-73.933639,41.070496,-73.89468,41.090496}"
2020,3669441,place,"South Nyack, NY",-73.9171081,41.0796809,"{-73.933639,41.070496,-73.89468,41.090496}"
2020,3669452,place,"Southold, NY",-72.4297835,41.0653684,"{-72.483338,41.029382,-72.38337,41.105508}"
2020,3669452,place,"Southold, NY",-72.4297835,41.0653684,"{-72.483338,41.029382,-72.38337,41.105508}"
2020,3669606,place,"Southport, NY",-76.8224648,42.0646823,"{-76.882357,42.040827,-76.766248,42.081203}"
2020,3669606,place,"Southport, NY",-76.8224648,42.0646823,"{-76.882357,42.040827,-76.766248,42.081203}"
2020,3669892,place,"South Valley Stream, NY",-73.7185375,40.6557922,"{-73.728331,40.644415,-73.708615,40.664333}"
2020,3669892,place,"South Valley Stream, NY",-73.7185375,40.6557922,"{-73.728331,40.644415,-73.708615,40.664333}"
2020,3670035,place,"Spackenkill, NY",-73.9113665,41.6540085,"{-73.930581,41.641334,-73.88865,41.665581}"
2020,3670035,place,"Spackenkill, NY",-73.9113665,41.6540085,"{-73.930581,41.641334,-73.88865,41.665581}"
2020,3670068,place,"Sparkill, NY",-73.9332843,41.0289072,"{-73.941527,41.019913,-73.925454,41.037846}"
2020,3670068,place,"Sparkill, NY",-73.9332843,41.0289072,"{-73.941527,41.019913,-73.925454,41.037846}"
2020,3670090,place,"Sparrow Bush, NY",-74.707933,41.4008795,"{-74.741628,41.38228,-74.693015,41.421543}"
2020,3670090,place,"Sparrow Bush, NY",-74.707933,41.4008795,"{-74.741628,41.38228,-74.693015,41.421543}"
2020,3670123,place,"Speculator, NY",-74.3562318,43.5760404,"{-74.538754,43.458287,-74.31334,43.822278}"
2020,3670123,place,"Speculator, NY",-74.3562318,43.5760404,"{-74.538754,43.458287,-74.31334,43.822278}"
2020,3670167,place,"Spencer, NY",-76.494685,42.2150846,"{-76.505228,42.206155,-76.486556,42.225027}"
2020,3670167,place,"Spencer, NY",-76.494685,42.2150846,"{-76.505228,42.206155,-76.486556,42.225027}"
2020,3670189,place,"Spencerport, NY",-77.8074338,43.1883805,"{-77.828701,43.180336,-77.788331,43.200362}"
2020,3670189,place,"Spencerport, NY",-77.8074338,43.1883805,"{-77.828701,43.180336,-77.788331,43.200362}"
2020,3670321,place,"Springfield Center, NY",-74.8721419,42.8350292,"{-74.898783,42.813787,-74.851148,42.863288}"
2020,3670321,place,"Springfield Center, NY",-74.8721419,42.8350292,"{-74.898783,42.813787,-74.851148,42.863288}"
2020,3670387,place,"Springs, NY",-72.1596558,41.03112,"{-72.187971,40.990502,-72.114816,41.062563}"
2020,3670387,place,"Springs, NY",-72.1596558,41.03112,"{-72.187971,40.990502,-72.114816,41.062563}"
2020,3670420,place,"Spring Valley, NY",-74.0487124,41.1145669,"{-74.066249,41.100312,-74.019481,41.133071}"
2020,3670420,place,"Spring Valley, NY",-74.0487124,41.1145669,"{-74.066249,41.100312,-74.019481,41.133071}"
2020,3670442,place,"Springville, NY",-78.6693613,42.508067,"{-78.696997,42.492959,-78.640798,42.519703}"
2020,3670442,place,"Springville, NY",-78.6693613,42.508067,"{-78.696997,42.492959,-78.640798,42.519703}"
2020,3670464,place,"Springwater, NY",-77.5964228,42.6349895,"{-77.613742,42.625833,-77.584033,42.645049}"
2020,3670464,place,"Springwater, NY",-77.5964228,42.6349895,"{-77.613742,42.625833,-77.584033,42.645049}"
2020,3670552,place,"Staatsburg, NY",-73.9222307,41.8532572,"{-73.940907,41.84011,-73.908741,41.865612}"
2020,3670552,place,"Staatsburg, NY",-73.9222307,41.8532572,"{-73.940907,41.84011,-73.908741,41.865612}"
2020,3670618,place,"Stamford, NY",-74.6170321,42.4091034,"{-74.630005,42.397694,-74.602278,42.422859}"
2020,3670618,place,"Stamford, NY",-74.6170321,42.4091034,"{-74.630005,42.397694,-74.602278,42.422859}"
2020,3670717,place,"Stannards, NY",-77.9122817,42.0741229,"{-77.936519,42.056087,-77.890238,42.094157}"
2020,3670717,place,"Stannards, NY",-77.9122817,42.0741229,"{-77.936519,42.056087,-77.890238,42.094157}"
2020,3670849,place,"Star Lake, NY",-75.0389016,44.169532,"{-75.061723,44.140799,-75.011901,44.180745}"
2020,3670849,place,"Star Lake, NY",-75.0389016,44.169532,"{-75.061723,44.140799,-75.011901,44.180745}"
2020,3671267,place,"Stewart Manor, NY",-73.6854116,40.7201177,"{-73.689129,40.713852,-73.681329,40.725218}"
2020,3671267,place,"Stewart Manor, NY",-73.6854116,40.7201177,"{-73.689129,40.713852,-73.681329,40.725218}"
2020,3671322,place,"Stillwater, NY",-73.639266,42.9465394,"{-73.664038,42.932534,-73.628879,42.959656}"
2020,3671322,place,"Stillwater, NY",-73.639266,42.9465394,"{-73.664038,42.932534,-73.628879,42.959656}"
2020,3671377,place,"Stittville, NY",-75.2884863,43.2251292,"{-75.298502,43.21761,-75.276076,43.229561}"
2020,3671377,place,"Stittville, NY",-75.2884863,43.2251292,"{-75.298502,43.21761,-75.276076,43.229561}"
2020,3671597,place,"Stone Ridge, NY",-74.1545485,41.8467223,"{-74.180164,41.818032,-74.125561,41.871683}"
2020,3671597,place,"Stone Ridge, NY",-74.1545485,41.8467223,"{-74.180164,41.818032,-74.125561,41.871683}"
2020,3671608,place,"Stony Brook, NY",-73.127479,40.9078037,"{-73.153522,40.868999,-73.096492,40.948111}"
2020,3671608,place,"Stony Brook, NY",-73.127479,40.9078037,"{-73.153522,40.868999,-73.096492,40.948111}"
2020,3671620,place,"Stony Brook University, NY",-73.1216955,40.9098122,"{-73.137561,40.892733,-73.100268,40.9263}"
2020,3671620,place,"Stony Brook University, NY",-73.1216955,40.9098122,"{-73.137561,40.892733,-73.100268,40.9263}"
2020,3671663,place,"Stony Point, NY",-73.9976463,41.2293788,"{-74.057036,41.213996,-73.947965,41.246498}"
2020,3671663,place,"Stony Point, NY",-73.9976463,41.2293788,"{-74.057036,41.213996,-73.947965,41.246498}"
2020,3671718,place,"Stottville, NY",-73.7608029,42.2937053,"{-73.779542,42.272363,-73.728815,42.323758}"
2020,3671718,place,"Stottville, NY",-73.7608029,42.2937053,"{-73.779542,42.272363,-73.728815,42.323758}"
2020,3671817,place,"Strykersville, NY",-78.4440846,42.7063119,"{-78.463836,42.687796,-78.417665,42.726188}"
2020,3671817,place,"Strykersville, NY",-78.4440846,42.7063119,"{-78.463836,42.687796,-78.417665,42.726188}"
2020,3671894,place,"Suffern, NY",-74.1413819,41.1119828,"{-74.161045,41.098266,-74.123009,41.126916}"
2020,3671894,place,"Suffern, NY",-74.1413819,41.1119828,"{-74.161045,41.098266,-74.123009,41.126916}"
2020,3672246,place,"Sunset Bay, NY",-79.1297485,42.5614401,"{-79.14101,42.552413,-79.119317,42.569788}"
2020,3672246,place,"Sunset Bay, NY",-79.1297485,42.5614401,"{-79.14101,42.552413,-79.119317,42.569788}"
2020,3672327,place,"SUNY Oswego, NY",-76.5418754,43.456254,"{-76.550928,43.446467,-76.536564,43.463993}"
2020,3672327,place,"SUNY Oswego, NY",-76.5418754,43.456254,"{-76.550928,43.446467,-76.536564,43.463993}"
2020,3672400,place,"Swan Lake, NY",-74.7834276,41.7608282,"{-74.806912,41.745691,-74.765687,41.771003}"
2020,3672400,place,"Swan Lake, NY",-74.7834276,41.7608282,"{-74.806912,41.745691,-74.765687,41.771003}"
2020,3672521,place,"Sylvan Beach, NY",-75.7214313,43.2066518,"{-75.732001,43.193648,-75.711819,43.215259}"
2020,3672521,place,"Sylvan Beach, NY",-75.7214313,43.2066518,"{-75.732001,43.193648,-75.711819,43.215259}"
2020,3672554,place,"Syosset, NY",-73.5020254,40.815682,"{-73.528323,40.786163,-73.479772,40.843383}"
2020,3672554,place,"Syosset, NY",-73.5020254,40.815682,"{-73.528323,40.786163,-73.479772,40.843383}"
2020,3673000,place,"Syracuse, NY",-76.1435544,43.0409981,"{-76.204476,42.984166,-76.074256,43.086102}"
2020,3673000,place,"Syracuse, NY",-76.1435544,43.0409981,"{-76.204476,42.984166,-76.074256,43.086102}"
2020,3673057,place,"Taconic Shores, NY",-73.5551784,42.1161193,"{-73.563372,42.110216,-73.541828,42.129361}"
2020,3673057,place,"Taconic Shores, NY",-73.5551784,42.1161193,"{-73.563372,42.110216,-73.541828,42.129361}"
2020,3673143,place,"Tannersville, NY",-74.134433,42.1938553,"{-74.153404,42.184792,-74.121124,42.203364}"
2020,3673143,place,"Tannersville, NY",-74.134433,42.1938553,"{-74.153404,42.184792,-74.121124,42.203364}"
2020,3673154,place,"Tappan, NY",-73.9513958,41.0255414,"{-73.97786,41.005191,-73.920238,41.044908}"
2020,3673154,place,"Tappan, NY",-73.9513958,41.0255414,"{-73.97786,41.005191,-73.920238,41.044908}"
2020,3673176,place,"Tarrytown, NY",-73.8662575,41.0652048,"{-73.89478,41.045796,-73.830994,41.087005}"
2020,3673176,place,"Tarrytown, NY",-73.8662575,41.0652048,"{-73.89478,41.045796,-73.830994,41.087005}"
2020,3673352,place,"Terryville, NY",-73.0486616,40.9092588,"{-73.069732,40.888503,-73.027999,40.931635}"
2020,3673352,place,"Terryville, NY",-73.0486616,40.9092588,"{-73.069732,40.888503,-73.027999,40.931635}"
2020,3673495,place,"Thendara, NY",-74.9969002,43.7037687,"{-75.011256,43.69452,-74.984175,43.707702}"
2020,3673495,place,"Thendara, NY",-74.9969002,43.7037687,"{-75.011256,43.69452,-74.984175,43.707702}"
2020,3673517,place,"Theresa, NY",-75.7959404,44.2155411,"{-75.816752,44.208168,-75.776853,44.222065}"
2020,3673517,place,"Theresa, NY",-75.7959404,44.2155411,"{-75.816752,44.208168,-75.776853,44.222065}"
2020,3673583,place,"Thiells, NY",-74.0126476,41.2043944,"{-74.029543,41.193707,-73.995936,41.220428}"
2020,3673583,place,"Thiells, NY",-74.0126476,41.2043944,"{-74.029543,41.193707,-73.995936,41.220428}"
2020,3673605,place,"Thomaston, NY",-73.7151584,40.7875197,"{-73.726742,40.781898,-73.706391,40.793048}"
2020,3673605,place,"Thomaston, NY",-73.7151584,40.7875197,"{-73.726742,40.781898,-73.706391,40.793048}"
2020,3673715,place,"Thornwood, NY",-73.7794767,41.118374,"{-73.793219,41.107919,-73.768098,41.12926}"
2020,3673715,place,"Thornwood, NY",-73.7794767,41.118374,"{-73.793219,41.107919,-73.768098,41.12926}"
2020,3673726,place,"Thousand Island Park, NY",-76.0255483,44.2862757,"{-76.036682,44.278494,-76.013811,44.295614}"
2020,3673726,place,"Thousand Island Park, NY",-76.0255483,44.2862757,"{-76.036682,44.278494,-76.013811,44.295614}"
2020,3673737,place,"Three Mile Bay, NY",-76.1974885,44.0848822,"{-76.208053,44.078738,-76.190786,44.093106}"
2020,3673737,place,"Three Mile Bay, NY",-76.1974885,44.0848822,"{-76.208053,44.078738,-76.190786,44.093106}"
2020,3673880,place,"Ticonderoga, NY",-73.4230348,43.8423441,"{-73.451609,43.814994,-73.399274,43.859542}"
2020,3673880,place,"Ticonderoga, NY",-73.4230348,43.8423441,"{-73.451609,43.814994,-73.399274,43.859542}"
2020,3673902,place,"Tillson, NY",-74.0724316,41.8307658,"{-74.086685,41.817335,-74.056507,41.854255}"
2020,3673902,place,"Tillson, NY",-74.0724316,41.8307658,"{-74.086685,41.817335,-74.056507,41.854255}"
2020,3673990,place,"Tioga Terrace, NY",-76.1197445,42.0507136,"{-76.131991,42.040982,-76.105794,42.063465}"
2020,3673990,place,"Tioga Terrace, NY",-76.1197445,42.0507136,"{-76.131991,42.040982,-76.105794,42.063465}"
2020,3674017,place,"Titusville, NY",-73.8674766,41.6658462,"{-73.874206,41.658126,-73.854092,41.673969}"
2020,3674017,place,"Titusville, NY",-73.8674766,41.6658462,"{-73.874206,41.658126,-73.854092,41.673969}"
2020,3674023,place,"Tivoli, NY",-73.9172036,42.054459,"{-73.92485,42.049115,-73.89656,42.068793}"
2020,3674023,place,"Tivoli, NY",-73.9172036,42.054459,"{-73.92485,42.049115,-73.89656,42.068793}"
2020,3674166,place,"Tonawanda, NY",-78.8834425,43.011935,"{-78.91696,42.995763,-78.851055,43.024155}"
2020,3674166,place,"Tonawanda, NY",-78.8834425,43.011935,"{-78.91696,42.995763,-78.851055,43.024155}"
2020,3675021,place,"Tonawanda Town, NY",-78.875755,42.9851144,"{-78.944561,42.940332,-78.822177,43.031078}"
2020,3675021,place,"Tonawanda Town, NY",-78.875755,42.9851144,"{-78.944561,42.940332,-78.822177,43.031078}"
2020,3675121,place,"Town Line, NY",-78.5649362,42.8878207,"{-78.589177,42.86806,-78.532571,42.901468}"
2020,3675121,place,"Town Line, NY",-78.5649362,42.8878207,"{-78.589177,42.86806,-78.532571,42.901468}"
2020,3675341,place,"Tribes Hill, NY",-74.2991636,42.9490302,"{-74.318718,42.931486,-74.273044,42.966668}"
